subset_id,dim_reduce_alg,dim_reduce_param,transformed,clustering_alg,clustering_param,mutual_info_score,silhouette_score
1,ICA,3,True,Agglomerative,7,0.03654989886790784,0.6632782748891478
1,ICA,3,True,Agglomerative,8,0.0364377504339803,0.6645690586252243
1,ICA,3,True,DBSCAN,0.5,0.016922537049835013,0.8825051718810689
1,ICA,3,True,DBSCAN,10,0.0,
1,ICA,3,True,DBSCAN,4,0.013537314058481796,0.8065557487769152
1,ICA,3,True,GaussianMixture,2,0.013537314058481796,0.8065557487769152
1,ICA,3,True,GaussianMixture,3,0.02137664714342464,0.8339270451252072
1,ICA,3,True,GaussianMixture,4,0.01734001590293181,0.8775202184152444
1,ICA,3,True,GaussianMixture,5,0.025224963385919116,0.5465513009516356
1,ICA,3,True,GaussianMixture,6,0.025065446147051612,0.5533683362695575
1,ICA,3,True,GaussianMixture,7,0.024338990338893505,0.5601002129530284
1,ICA,3,True,GaussianMixture,8,0.024315144092881977,0.5533275862608262
1,ICA,3,True,KMeans,2,0.013537314058481796,0.8065557487769152
1,ICA,3,True,KMeans,3,0.02137664714342464,0.8339270451252072
1,ICA,3,True,KMeans,4,0.017393006833028524,0.8776145920842858
1,ICA,3,True,KMeans,5,0.03783041344580312,0.6416891239062272
1,ICA,3,True,KMeans,6,0.037516602134322966,0.6485010084736956
1,ICA,3,True,KMeans,7,0.03550445122918348,0.6577566512077085
1,ICA,3,True,KMeans,8,0.03532136010818352,0.6523058744105574
1,ICA,5,False,Agglomerative,2,0.0018026301371896843,0.3516116680982441
1,ICA,5,False,Agglomerative,3,0.017267597266368468,0.34707247053531576
1,ICA,5,False,Agglomerative,4,0.03355463183001891,0.17860307759054295
1,ICA,5,False,Agglomerative,5,0.03270060539592274,0.18273685147784685
1,ICA,5,False,Agglomerative,6,0.029770338294365088,0.18106397516839626
1,ICA,5,False,Agglomerative,7,0.030417561806269387,0.18676976183350816
1,ICA,5,False,Agglomerative,8,0.02856060354824067,0.16545603317765536
1,ICA,5,False,DBSCAN,0.5,0.023060627700232938,-0.2578077244321067
1,ICA,5,False,DBSCAN,10,0.0,
1,ICA,5,False,DBSCAN,4,0.0,
1,ICA,5,False,GaussianMixture,2,0.006341313714110288,0.07568586370157428
1,ICA,5,False,GaussianMixture,3,0.01244985644151724,-0.0023218590001233123
1,ICA,5,False,GaussianMixture,4,0.011229535760388617,-0.0022914205663105798
1,ICA,5,False,GaussianMixture,5,0.010768663374280701,0.0272401148476819
1,ICA,5,False,GaussianMixture,6,0.012015033859872187,0.012818900347893757
1,ICA,5,False,GaussianMixture,7,0.012875981229770836,0.00731141979166814
1,ICA,5,False,GaussianMixture,8,0.015198275836552783,-0.021448005580033028
1,ICA,5,False,KMeans,2,0.02685168980855839,0.3813758021257733
1,ICA,5,False,KMeans,3,0.029525035736022248,0.2564429520620172
1,ICA,5,False,KMeans,4,0.024391960611029117,0.2762382140150392
1,ICA,5,False,KMeans,5,0.034507508186771556,0.24828507039113684
1,ICA,5,False,KMeans,6,0.0364552030367779,0.2640581847973459
1,ICA,5,False,KMeans,7,0.033777818531659246,0.22764723829746691
1,ICA,5,False,KMeans,8,0.0321182258337491,0.2564834151163398
1,ICA,5,True,Agglomerative,2,0.013537314058481796,0.6720237130807798
1,ICA,5,True,Agglomerative,3,0.02137664714342464,0.6916242439020892
1,ICA,5,True,Agglomerative,4,0.020315643598184926,0.7022711184879851
1,ICA,5,True,Agglomerative,5,0.017239730078734295,0.7514994988984628
1,ICA,5,True,Agglomerative,6,0.03306712146670098,0.6725777073808135
1,ICA,5,True,Agglomerative,7,0.03284189407292845,0.677858181591935
1,ICA,5,True,Agglomerative,8,0.04147574288786843,0.519689404690707
1,ICA,5,True,DBSCAN,0.5,0.018415374904127906,0.733678405768825
1,ICA,5,True,DBSCAN,10,0.0,
1,ICA,5,True,DBSCAN,4,0.020369888093654923,0.7086041313018672
1,ICA,5,True,GaussianMixture,2,0.02030132075604,0.4863184742866764
1,ICA,5,True,GaussianMixture,3,0.01976953177742185,0.5048467709262433
1,ICA,5,True,GaussianMixture,4,0.02369999171587434,0.5499272062636796
1,ICA,5,True,GaussianMixture,5,0.029918811858858297,0.5928054156788906
1,ICA,5,True,GaussianMixture,6,0.029929860793381936,0.6499029165992303
1,ICA,5,True,GaussianMixture,7,0.029925911671030325,0.6463921085570695
1,ICA,5,True,GaussianMixture,8,0.029735071488257867,0.6519222813592078
1,ICA,5,True,KMeans,2,0.04603815616390276,0.4186655448970841
1,ICA,5,True,KMeans,3,0.042081717475967166,0.46100242016816456
1,ICA,5,True,KMeans,4,0.04218583754858541,0.5191991327255762
1,ICA,5,True,KMeans,5,0.03844422602192839,0.6040498656472107
1,ICA,5,True,KMeans,6,0.03505360943303535,0.672621193324036
1,ICA,5,True,KMeans,7,0.034890168458596584,0.6698885452048076
1,ICA,5,True,KMeans,8,0.034646168600087894,0.6754548977168724
1,ICA,None,False,Agglomerative,2,0.01341204407788624,0.25178340625590306
1,ICA,None,False,Agglomerative,3,0.021298182390041723,0.2628128622403695
1,ICA,None,False,Agglomerative,4,0.020249046529261554,0.19866446891548473
1,ICA,None,False,Agglomerative,5,0.017185192479405392,0.21049123671521083
1,ICA,None,False,Agglomerative,6,0.02495950844367911,0.18108435897901815
1,ICA,None,False,Agglomerative,7,0.023659289084665778,0.18934175874155199
1,ICA,None,False,Agglomerative,8,0.020292532139773597,0.09900551211411819
1,ICA,None,False,DBSCAN,0.5,0.02180443752585345,-0.34189246597688155
1,ICA,None,False,DBSCAN,10,0.0,
1,ICA,None,False,DBSCAN,4,0.01924323812382452,0.1581299690325066
1,ICA,None,False,GaussianMixture,2,0.03954001073195313,0.15332149810820853
1,ICA,None,False,GaussianMixture,3,0.03063582805359034,0.16033983421387452
1,ICA,None,False,GaussianMixture,4,0.027373732158663237,0.1609640843009298
1,ICA,None,False,GaussianMixture,5,0.026680185815612417,0.15869826863215222
1,ICA,None,False,GaussianMixture,6,0.0484675890465173,0.06309656640270297
1,ICA,None,False,GaussianMixture,7,0.04542934694167465,0.07025389474932188
1,ICA,None,False,GaussianMixture,8,0.027750264478652732,0.043228025012766846
1,ICA,None,False,KMeans,2,0.03954001073195313,0.15332149810820853
1,ICA,None,False,KMeans,3,0.03063582805359034,0.16033983421387452
1,ICA,None,False,KMeans,4,0.02267890907817189,0.03860419422647851
1,ICA,None,False,KMeans,5,0.021110671007236893,0.04131008582469814
1,ICA,None,False,KMeans,6,0.03566926549581995,0.0483208594796787
1,ICA,None,False,KMeans,7,0.03453234902383915,0.05629935752490097
1,ICA,None,False,KMeans,8,0.026334037272918755,0.030083765420461067
1,ICA,None,True,Agglomerative,2,0.013537314058481796,0.24702531967597874
1,ICA,None,True,Agglomerative,3,0.02137664714342464,0.25497275025845495
1,ICA,None,True,Agglomerative,4,0.020315643598184926,0.19387704385043042
1,ICA,None,True,Agglomerative,5,0.017239730078734295,0.20537656497163115
1,ICA,None,True,Agglomerative,6,0.024525574296968267,0.16310313533818516
1,ICA,None,True,Agglomerative,7,0.02325207015117093,0.1716547786000409
1,ICA,None,True,Agglomerative,8,0.027254072156579223,0.1396108367191931
1,ICA,None,True,DBSCAN,0.5,0.014986137807954183,-0.2927778637964841
1,ICA,None,True,DBSCAN,10,0.0,
1,ICA,None,True,DBSCAN,4,0.016933526364178567,0.16809728739796095
1,ICA,None,True,GaussianMixture,2,0.03954001073195313,0.11936991761911675
1,ICA,None,True,GaussianMixture,3,0.029422580707222895,0.08931170426306258
1,ICA,None,True,GaussianMixture,4,0.022815070580062484,0.09132429276337796
1,ICA,None,True,GaussianMixture,5,0.020743075958040584,0.09660839267666348
1,ICA,None,True,GaussianMixture,6,0.02322610411015876,0.10454871688285204
1,ICA,None,True,GaussianMixture,7,0.019358596684878316,0.07748014129070153
1,ICA,None,True,GaussianMixture,8,0.027800843945708347,0.0544717888171682
1,ICA,None,True,KMeans,2,0.03954001073195313,0.11936991761911675
1,ICA,None,True,KMeans,3,0.029422580707222895,0.08931170426306258
1,ICA,None,True,KMeans,4,0.022815070580062484,0.09132429276337796
1,ICA,None,True,KMeans,5,0.020743075958040584,0.09660839267666348
1,ICA,None,True,KMeans,6,0.02322610411015876,0.10454871688285204
1,ICA,None,True,KMeans,7,0.019358596684878316,0.07748014129070153
1,ICA,None,True,KMeans,8,0.027331386463495023,0.04868181847602384
1,Isomap,10,False,Agglomerative,2,0.02963457555947957,0.6109627905657266
1,Isomap,10,False,Agglomerative,3,0.021827207635358527,0.5335250210842774
1,Isomap,10,False,Agglomerative,4,0.020687957918193677,0.5429561368596848
1,Isomap,10,False,Agglomerative,5,0.02857899418241,0.27947606328737856
1,Isomap,10,False,Agglomerative,6,0.02689790922087155,0.2826256452806657
1,Isomap,10,False,Agglomerative,7,0.026245904049863836,0.2857895268712036
1,Isomap,10,False,Agglomerative,8,0.025256730188778147,0.22976968622724145
1,Isomap,10,False,DBSCAN,0.5,0.0005074923951640535,-0.2680687049209689
1,Isomap,10,False,DBSCAN,10,0.013303893848827136,0.2551004197424941
1,Isomap,10,False,DBSCAN,4,0.0231940557226401,-0.3384408881906114
1,Isomap,10,False,GaussianMixture,2,0.02261410094239532,0.38592978799999617
1,Isomap,10,False,GaussianMixture,3,0.02144974995878782,0.2767500606616567
1,Isomap,10,False,GaussianMixture,4,0.0193803967405695,0.24288938686331465
1,Isomap,10,False,GaussianMixture,5,0.019415173221720074,0.24470932730892003
1,Isomap,10,False,GaussianMixture,6,0.023514213440150408,0.13742593757591445
1,Isomap,10,False,GaussianMixture,7,0.02334837006743119,0.14467053343075115
1,Isomap,10,False,GaussianMixture,8,0.01747426315206835,0.1378979439102076
1,Isomap,10,False,KMeans,2,0.0234919855114892,0.6028534297080745
1,Isomap,10,False,KMeans,3,0.0224873894863849,0.5688363702541227
1,Isomap,10,False,KMeans,4,0.03025716897342022,0.31681603624319465
1,Isomap,10,False,KMeans,5,0.028955737882890475,0.32806474094099636
1,Isomap,10,False,KMeans,6,0.02783084142549321,0.3290237560254952
1,Isomap,10,False,KMeans,7,0.02752848306328233,0.3259115159551693
1,Isomap,10,False,KMeans,8,0.025815221496914047,0.23485948165965428
1,Isomap,10,True,Agglomerative,2,0.004437630123443697,0.28081337121585837
1,Isomap,10,True,Agglomerative,3,0.02800333577471824,0.28199312383292485
1,Isomap,10,True,Agglomerative,4,0.026793642353205416,0.2836486473718625
1,Isomap,10,True,Agglomerative,5,0.02777136623548357,0.2917420670137792
1,Isomap,10,True,Agglomerative,6,0.02612893498998346,0.3197916023389192
1,Isomap,10,True,Agglomerative,7,0.025471057191377475,0.339242052895276
1,Isomap,10,True,Agglomerative,8,0.023808736719112822,0.31852655226783316
1,Isomap,10,True,DBSCAN,0.5,0.01584117482192485,-0.4354451415197127
1,Isomap,10,True,DBSCAN,10,0.022628874538976117,0.004310068897697844
1,Isomap,10,True,DBSCAN,4,0.026094933363718983,-0.13086200361367764
1,Isomap,10,True,GaussianMixture,2,0.007439275050747004,0.29064740614033513
1,Isomap,10,True,GaussianMixture,3,0.006569917786996828,0.2242899762902216
1,Isomap,10,True,GaussianMixture,4,0.012036437683924572,0.26901250101004726
1,Isomap,10,True,GaussianMixture,5,0.017670085218481398,0.2835635964223477
1,Isomap,10,True,GaussianMixture,6,0.021213217630139516,0.2365001776389563
1,Isomap,10,True,GaussianMixture,7,0.028927130063444856,0.261788718934638
1,Isomap,10,True,GaussianMixture,8,0.019034811558719913,0.2819448304898905
1,Isomap,10,True,KMeans,2,0.007020054981468943,0.29202710164782797
1,Isomap,10,True,KMeans,3,0.005736290523543502,0.28494409658842673
1,Isomap,10,True,KMeans,4,0.014730142245548554,0.2987201315498005
1,Isomap,10,True,KMeans,5,0.020395904208954468,0.3074953579796344
1,Isomap,10,True,KMeans,6,0.02223586682027269,0.24629511598239065
1,Isomap,10,True,KMeans,7,0.028068291611232647,0.26664676883535593
1,Isomap,10,True,KMeans,8,0.01687947596316546,0.32034562619251294
1,Isomap,15,False,Agglomerative,2,0.025229689787229007,0.6038705004956196
1,Isomap,15,False,Agglomerative,3,0.01903277412063564,0.516517373645357
1,Isomap,15,False,Agglomerative,4,0.017997126413177186,0.5239920893031229
1,Isomap,15,False,Agglomerative,5,0.027462137551995905,0.27052404072188313
1,Isomap,15,False,Agglomerative,6,0.025154382070704737,0.2695181459899922
1,Isomap,15,False,Agglomerative,7,0.02475745819948124,0.2705800566331882
1,Isomap,15,False,Agglomerative,8,0.024298896367091018,0.26575130382447004
1,Isomap,15,False,DBSCAN,0.5,0.0005074923951640535,-0.26750940818171765
1,Isomap,15,False,DBSCAN,10,0.022917703940146018,0.39039974818518974
1,Isomap,15,False,DBSCAN,4,0.023498997498964606,-0.424658998022279
1,Isomap,15,False,GaussianMixture,2,0.024148454641450975,0.3782748914579713
1,Isomap,15,False,GaussianMixture,3,0.021322160854140095,0.3338780802284319
1,Isomap,15,False,GaussianMixture,4,0.019536340532817196,0.13519609749682285
1,Isomap,15,False,GaussianMixture,5,0.022312743801793714,0.1853721294215331
1,Isomap,15,False,GaussianMixture,6,0.02221539206830885,0.12873176397947866
1,Isomap,15,False,GaussianMixture,7,0.0212475890240341,0.12364633156148723
1,Isomap,15,False,GaussianMixture,8,0.020557512355193607,0.12161895158852935
1,Isomap,15,False,KMeans,2,0.02339636516689407,0.5898907916278905
1,Isomap,15,False,KMeans,3,0.020921164766535393,0.6050074952489666
1,Isomap,15,False,KMeans,4,0.030406346173576976,0.2968810560974383
1,Isomap,15,False,KMeans,5,0.02906170801102385,0.3062297221062744
1,Isomap,15,False,KMeans,6,0.030578666504561796,0.20236786044494143
1,Isomap,15,False,KMeans,7,0.028023433321113723,0.2050816850643073
1,Isomap,15,False,KMeans,8,0.02732566260214968,0.1959198146711618
1,Isomap,15,True,Agglomerative,2,0.004437630123443697,0.24848914580556922
1,Isomap,15,True,Agglomerative,3,0.01707405025045283,0.2482545858504245
1,Isomap,15,True,Agglomerative,4,0.015140155921044868,0.24411201737385896
1,Isomap,15,True,Agglomerative,5,0.01720581138324045,0.26971954820273175
1,Isomap,15,True,Agglomerative,6,0.016140032639564,0.2367535255921627
1,Isomap,15,True,Agglomerative,7,0.015669206638482917,0.2610720357948596
1,Isomap,15,True,Agglomerative,8,0.019781665580979182,0.2802620262690506
1,Isomap,15,True,DBSCAN,0.5,0.013888771440982757,-0.41574966818653075
1,Isomap,15,True,DBSCAN,10,0.02396548378107869,0.1017923128758751
1,Isomap,15,True,DBSCAN,4,0.025602166136010372,-0.14497909321966476
1,Isomap,15,True,GaussianMixture,2,0.00821817721156187,0.2579820023446532
1,Isomap,15,True,GaussianMixture,3,0.025527001842628655,0.2555570673663629
1,Isomap,15,True,GaussianMixture,4,0.032947102342540745,0.22895948806893235
1,Isomap,15,True,GaussianMixture,5,0.022852613472862156,0.20154104858789737
1,Isomap,15,True,GaussianMixture,6,0.024638385160402544,0.20024496419721055
1,Isomap,15,True,GaussianMixture,7,0.02069862695802442,0.2348544191851309
1,Isomap,15,True,GaussianMixture,8,0.019664321091387122,0.21050780596297408
1,Isomap,15,True,KMeans,2,0.007020054981468943,0.25926225182488294
1,Isomap,15,True,KMeans,3,0.025330189557829067,0.2672617386584192
1,Isomap,15,True,KMeans,4,0.023614376362336435,0.26472625444324566
1,Isomap,15,True,KMeans,5,0.024797086490649822,0.25670719776967316
1,Isomap,15,True,KMeans,6,0.02275145191310642,0.22214054273413084
1,Isomap,15,True,KMeans,7,0.018192421213050553,0.24481950093512142
1,Isomap,15,True,KMeans,8,0.02623171542297013,0.2279741834873671
1,Isomap,3,False,Agglomerative,2,0.020346503194604796,0.6331470921827081
1,Isomap,3,False,Agglomerative,3,0.020889058286022173,0.6583830734949457
1,Isomap,3,False,Agglomerative,4,0.02908461990862941,0.3962184782206605
1,Isomap,3,False,Agglomerative,5,0.029983652605935215,0.4072226422391851
1,Isomap,3,False,Agglomerative,6,0.029048562682184146,0.40800735980207875
1,Isomap,3,False,Agglomerative,7,0.028295622525022483,0.4083606959544116
1,Isomap,3,False,Agglomerative,8,0.02776833279085904,0.3743290777813522
1,Isomap,3,False,DBSCAN,0.5,0.022001989283049795,-0.5906409856083299
1,Isomap,3,False,DBSCAN,10,0.0016915859515420461,0.5413873800765836
1,Isomap,3,False,DBSCAN,4,0.024194882769871678,0.2914169814681083
1,Isomap,3,False,GaussianMixture,2,0.013069318247406751,0.4273814924242248
1,Isomap,3,False,GaussianMixture,3,0.01695077648213035,0.3603481286603234
1,Isomap,3,False,GaussianMixture,4,0.014221439427020179,0.2217287271341645
1,Isomap,3,False,GaussianMixture,5,0.015928137363890933,0.21565855600484418
1,Isomap,3,False,GaussianMixture,6,0.016781387479174514,0.23794167179043976
1,Isomap,3,False,GaussianMixture,7,0.01922100216497857,0.14402026461351697
1,Isomap,3,False,GaussianMixture,8,0.018729485476607147,0.2119237497858091
1,Isomap,3,False,KMeans,2,0.023539918319499583,0.6720203551073829
1,Isomap,3,False,KMeans,3,0.0220279534503944,0.6517897779903098
1,Isomap,3,False,KMeans,4,0.030008314336322655,0.4482474060954295
1,Isomap,3,False,KMeans,5,0.02949178811233391,0.4638610108151582
1,Isomap,3,False,KMeans,6,0.028598114774466468,0.46743833137318486
1,Isomap,3,False,KMeans,7,0.029121881788310485,0.37279746597896285
1,Isomap,3,False,KMeans,8,0.02856957655084292,0.36857586960583694
1,Isomap,3,True,Agglomerative,2,0.00741047115956769,0.46233464674121316
1,Isomap,3,True,Agglomerative,3,0.03293966196619658,0.4359443877016085
1,Isomap,3,True,Agglomerative,4,0.03158099126693747,0.46814564534769376
1,Isomap,3,True,Agglomerative,5,0.029024894064344574,0.46154911913100516
1,Isomap,3,True,Agglomerative,6,0.02897388332742811,0.45116244953629203
1,Isomap,3,True,Agglomerative,7,0.029024820571724487,0.4622789182339404
1,Isomap,3,True,Agglomerative,8,0.028237517452210287,0.4563433286832963
1,Isomap,3,True,DBSCAN,0.5,0.019922281217496965,-0.5015737380175352
1,Isomap,3,True,DBSCAN,10,7.334155008772343e-05,0.14281859664108656
1,Isomap,3,True,DBSCAN,4,0.007658456903365381,0.10698974938764794
1,Isomap,3,True,GaussianMixture,2,0.007285509261876129,0.4624249750511066
1,Isomap,3,True,GaussianMixture,3,0.02852545603587515,0.41402074412407175
1,Isomap,3,True,GaussianMixture,4,0.02680730650196297,0.40315869325119263
1,Isomap,3,True,GaussianMixture,5,0.02942638815996799,0.45304103184925054
1,Isomap,3,True,GaussianMixture,6,0.026230148304698525,0.42345676047233866
1,Isomap,3,True,GaussianMixture,7,0.021982576723375856,0.3754762913965611
1,Isomap,3,True,GaussianMixture,8,0.021486618817011967,0.29053105089902503
1,Isomap,3,True,KMeans,2,0.006948321851459369,0.46248529286110124
1,Isomap,3,True,KMeans,3,0.03185549790725861,0.4397967571454329
1,Isomap,3,True,KMeans,4,0.028418119430543228,0.41966605996840906
1,Isomap,3,True,KMeans,5,0.027176309368535646,0.4724181129456662
1,Isomap,3,True,KMeans,6,0.02727165658659765,0.4364446541106486
1,Isomap,3,True,KMeans,7,0.021561513879314813,0.40496252272615973
1,Isomap,3,True,KMeans,8,0.021982895241333913,0.4032763268598446
1,Isomap,5,False,Agglomerative,2,0.020336410244904277,0.5999308785093492
1,Isomap,5,False,Agglomerative,3,0.019426354028934563,0.6154581715495924
1,Isomap,5,False,Agglomerative,4,0.03191892804440364,0.3959579481216165
1,Isomap,5,False,Agglomerative,5,0.03255649485206762,0.40220594289729383
1,Isomap,5,False,Agglomerative,6,0.03142587530252272,0.3997327672687465
1,Isomap,5,False,Agglomerative,7,0.029218238161918295,0.23474946361687427
1,Isomap,5,False,Agglomerative,8,0.027925836283946362,0.22733082174303512
1,Isomap,5,False,DBSCAN,0.5,0.001614294622458486,-0.47525569525920935
1,Isomap,5,False,DBSCAN,10,0.0036821031190784575,0.4543140142155432
1,Isomap,5,False,DBSCAN,4,0.022299683006608877,-0.03953189815033662
1,Isomap,5,False,GaussianMixture,2,0.013431407036256029,0.35101316162619967
1,Isomap,5,False,GaussianMixture,3,0.017258735652422304,0.14072887095354508
1,Isomap,5,False,GaussianMixture,4,0.01890931874954907,0.1799428735217255
1,Isomap,5,False,GaussianMixture,5,0.014475271984579865,0.12747546660937223
1,Isomap,5,False,GaussianMixture,6,0.01476742695837565,0.12948899409761624
1,Isomap,5,False,GaussianMixture,7,0.016451430278507335,0.1267055282733816
1,Isomap,5,False,GaussianMixture,8,0.020750462417977997,0.1416379670244006
1,Isomap,5,False,KMeans,2,0.023444134511190873,0.6310919885560624
1,Isomap,5,False,KMeans,3,0.033525693265564774,0.33492918470230926
1,Isomap,5,False,KMeans,4,0.031091313751353204,0.3599011052674167
1,Isomap,5,False,KMeans,5,0.02874670280777217,0.24975364738500194
1,Isomap,5,False,KMeans,6,0.028965760674545253,0.26504037309913325
1,Isomap,5,False,KMeans,7,0.028308517184258912,0.27016372820654144
1,Isomap,5,False,KMeans,8,0.030658459858602702,0.2614863038206995
1,Isomap,5,True,Agglomerative,2,0.004437630123443697,0.3669325389556899
1,Isomap,5,True,Agglomerative,3,0.01577029562366705,0.33500040627544847
1,Isomap,5,True,Agglomerative,4,0.014520811406149548,0.3636663088783938
1,Isomap,5,True,Agglomerative,5,0.01671658877798504,0.3951078155872309
1,Isomap,5,True,Agglomerative,6,0.01570170570567638,0.37384236391977854
1,Isomap,5,True,Agglomerative,7,0.020396278061146553,0.3843266649233772
1,Isomap,5,True,Agglomerative,8,0.02100208691787597,0.39940051805737325
1,Isomap,5,True,DBSCAN,0.5,0.018221976375347605,-0.4540996344110366
1,Isomap,5,True,DBSCAN,10,0.019385373395209887,0.07605219715020273
1,Isomap,5,True,DBSCAN,4,0.02240222548363945,0.12171176120764962
1,Isomap,5,True,GaussianMixture,2,0.006982684009436576,0.37650953147649835
1,Isomap,5,True,GaussianMixture,3,0.0042689430897591635,0.31120622553464955
1,Isomap,5,True,GaussianMixture,4,0.03409908135528454,0.3295144978703274
1,Isomap,5,True,GaussianMixture,5,0.03021080151211656,0.2820880794848736
1,Isomap,5,True,GaussianMixture,6,0.01691007640887429,0.2869137902446728
1,Isomap,5,True,GaussianMixture,7,0.018665065853804057,0.3143305269692796
1,Isomap,5,True,GaussianMixture,8,0.019582081270882495,0.3403670180330742
1,Isomap,5,True,KMeans,2,0.006948321851459369,0.37866801353331564
1,Isomap,5,True,KMeans,3,0.022716303955674054,0.33843673477097064
1,Isomap,5,True,KMeans,4,0.03140173982657283,0.3803965770510822
1,Isomap,5,True,KMeans,5,0.029106413507689097,0.2642608474728896
1,Isomap,5,True,KMeans,6,0.02134330520242033,0.2753732149646926
1,Isomap,5,True,KMeans,7,0.024696068906491953,0.3392821257329249
1,Isomap,5,True,KMeans,8,0.02502321974106738,0.3894569923623542
1,PCA,10,False,Agglomerative,2,0.027217041208114696,0.6026602531678273
1,PCA,10,False,Agglomerative,3,0.019270339041395537,0.4962179650386667
1,PCA,10,False,Agglomerative,4,0.029964087959461365,0.2887279199289266
1,PCA,10,False,Agglomerative,5,0.028902746615753778,0.29553540716823334
1,PCA,10,False,Agglomerative,6,0.026809076788578527,0.29599627339419027
1,PCA,10,False,Agglomerative,7,0.02652719376430027,0.2611192058032681
1,PCA,10,False,Agglomerative,8,0.025886027038595594,0.2627901200033797
1,PCA,10,False,DBSCAN,0.5,0.0012074076976163162,-0.39623504761438016
1,PCA,10,False,DBSCAN,10,0.0010827076778531523,0.6940506085698833
1,PCA,10,False,DBSCAN,4,0.02109616031210175,0.3040732963501792
1,PCA,10,False,GaussianMixture,2,0.005830678278314431,0.24274157883335937
1,PCA,10,False,GaussianMixture,3,0.0074024838850545605,0.1120324330968472
1,PCA,10,False,GaussianMixture,4,0.01101561026784653,0.016117028319156426
1,PCA,10,False,GaussianMixture,5,0.013906369791700993,0.06061885053025474
1,PCA,10,False,GaussianMixture,6,0.01239384142233655,0.06960888860900771
1,PCA,10,False,GaussianMixture,7,0.01481120413626451,0.07539080420126486
1,PCA,10,False,GaussianMixture,8,0.022279258275025138,0.07525591297579155
1,PCA,10,False,KMeans,2,0.025351528495002027,0.5886295693112025
1,PCA,10,False,KMeans,3,0.021662578755433343,0.5776028991250843
1,PCA,10,False,KMeans,4,0.030682663575879135,0.33985693299398895
1,PCA,10,False,KMeans,5,0.029455842268670398,0.35366310347667823
1,PCA,10,False,KMeans,6,0.029617126246500067,0.2664131459183771
1,PCA,10,False,KMeans,7,0.029359953204809105,0.24364438491427332
1,PCA,10,False,KMeans,8,0.028360255486905794,0.26435999447131664
1,PCA,10,True,Agglomerative,2,0.013537314058481796,0.6060927878300723
1,PCA,10,True,Agglomerative,3,0.02137664714342464,0.606501312266492
1,PCA,10,True,Agglomerative,4,0.01734001590293181,0.5887286567181025
1,PCA,10,True,Agglomerative,5,0.017239730078734295,0.5727340060957555
1,PCA,10,True,Agglomerative,6,0.02341165394252397,0.4916536404072798
1,PCA,10,True,Agglomerative,7,0.023252070151170937,0.5208160858862076
1,PCA,10,True,Agglomerative,8,0.027920805845664698,0.4270486846133152
1,PCA,10,True,DBSCAN,0.5,0.024068635743428435,-0.31084316438982385
1,PCA,10,True,DBSCAN,10,0.02440644683472605,0.5206807096609922
1,PCA,10,True,DBSCAN,4,0.024281959632418325,0.5053196130343062
1,PCA,10,True,GaussianMixture,2,0.035964063598791264,0.417015565367824
1,PCA,10,True,GaussianMixture,3,0.03174970905142631,0.4533116849586707
1,PCA,10,True,GaussianMixture,4,0.03299076015235684,0.498426165056014
1,PCA,10,True,GaussianMixture,5,0.028277468512714656,0.5343078103872009
1,PCA,10,True,GaussianMixture,6,0.029965692878571572,0.4231473131217451
1,PCA,10,True,GaussianMixture,7,0.028898204071405476,0.43960747654527477
1,PCA,10,True,GaussianMixture,8,0.02322895424638162,0.5215525172805741
1,PCA,10,True,KMeans,2,0.03611213175924922,0.4165289787510912
1,PCA,10,True,KMeans,3,0.03161367809846941,0.4538050883898998
1,PCA,10,True,KMeans,4,0.03277042683321587,0.49936991462681096
1,PCA,10,True,KMeans,5,0.02804652907990342,0.5354221449474786
1,PCA,10,True,KMeans,6,0.03338552860835904,0.43676068926334083
1,PCA,10,True,KMeans,7,0.031345590157939425,0.44347514403731675
1,PCA,10,True,KMeans,8,0.02322895424638162,0.5215525172805741
1,PCA,15,False,Agglomerative,2,0.02700958142644692,0.5527228596269469
1,PCA,15,False,Agglomerative,3,0.02002423334871518,0.491723303585556
1,PCA,15,False,Agglomerative,4,0.03347197879409906,0.3987360709493557
1,PCA,15,False,Agglomerative,5,0.03210078414370758,0.410543431843142
1,PCA,15,False,Agglomerative,6,0.03319042631418435,0.18477731721251356
1,PCA,15,False,Agglomerative,7,0.032621817780080775,0.17911085530404172
1,PCA,15,False,Agglomerative,8,0.03166380088095317,0.18223330712669758
1,PCA,15,False,DBSCAN,0.5,0.0005074923951640535,-0.1894197901940106
1,PCA,15,False,DBSCAN,10,0.0010827076778531523,0.6928055809294061
1,PCA,15,False,DBSCAN,4,0.021978949649432023,0.2240058535622977
1,PCA,15,False,GaussianMixture,2,0.015741719143862735,0.1384030478114346
1,PCA,15,False,GaussianMixture,3,0.01626651966814958,0.01011523021762397
1,PCA,15,False,GaussianMixture,4,0.011907465123314614,0.02194100596655432
1,PCA,15,False,GaussianMixture,5,0.019183825917531754,0.03732018826483201
1,PCA,15,False,GaussianMixture,6,0.017034240159540363,-0.0331917137024132
1,PCA,15,False,GaussianMixture,7,0.02101236512057434,0.007931165321435263
1,PCA,15,False,GaussianMixture,8,0.021365272491164634,0.005796131002243607
1,PCA,15,False,KMeans,2,0.025351528495002027,0.5863877134078893
1,PCA,15,False,KMeans,3,0.02287288443386403,0.556336325738057
1,PCA,15,False,KMeans,4,0.030855677115010548,0.3360063823236839
